Day,Age,"Ad set name","Ad name","Campaign name","Delivery status","Delivery level","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Result Type",Results,"Amount spent (USD)","Cost per result","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install",ThruPlays,"Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","Result rate","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)"
2023-05-09,35-44,"Actionable Insights: AI-Competition-Low Stream_10mn","Voice MFS May 23 Phase 2 - Video Views","2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,52743,55425,"7-day click or 1-day view",1.0508503498095,ThruPlay,40281,14.041724603857,0.00034859424055652,,,,,,,,,,40281,,,,,0.25334641,active,,45535,,0.00030837,,2023-05-09,2023-05-09,"2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",0,,72.676589986468,0.7266396,0.78331078,0.83760036,0.75177267,
2023-05-09,18-24,"Actionable Insights: AI-Competition-Low Stream_10mn","Voice MFS May 23 Phase 2 - Video Views","2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,119824,120977,"7-day click or 1-day view",1.0096224462545,ThruPlay,89870,30.303721901486,0.00033719508068862,,,,,,,,,,89870,,,,,0.2504916,active,,99281,,0.00030523,,2023-05-09,2023-05-09,"2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",2,,74.28684791324,0.74365375,0.79303504,0.83184407,0.76266563,
2023-05-09,65+,"Actionable Insights: Robi VC MOU base.txt","Voice MFS May 23 Phase 2 - Video Views","2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,359,359,"7-day click or 1-day view",1,ThruPlay,261,0.08,0.00030651340996169,,,,,,,,,,261,,,,,0.22284123,active,,307,,0.00026059,,2023-05-09,2023-05-09,"2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",0,,72.701949860724,0.71866295,0.81337047,0.88022284,0.75766017,
2023-05-09,55-64,"BI Base: CLM - MAY23_TDNRGB_0User_Digital_3.txt","Limited Time Offer - Reach","2304124508_P01|4800019262|||Reach|_$1,640.00_CPR- $0.6_210,256_freq 13_CLM_Ramadan Booster+RGB on NewYear+EID Mover_Apr'23_Reach 2_May 7-Apr 18_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,3618,3834,"7-day click or 1-day view",1.0597014925373,Reach,3618,3.3723031997515,0.93209043663667,,,,,,,,,,556,,,,,0.8795783,active,4,1381,,0.00244193,,2023-05-09,2023-05-09,"2304124508_P01|4800019262|||Reach|_$1,640.00_CPR- $0.6_210,256_freq 13_CLM_Ramadan Booster+RGB on NewYear+EID Mover_Apr'23_Reach 2_May 7-Apr 18_All FB",56,,94.366197183099,0.15753782,0.25195618,0.41210224,0.18883672,
2023-05-09,18-24,"Core Audience: Import & Export","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,ThruPlay,1,0,,,,,,,,,,,1,,,,,0,active,,1,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,35-44,"Actionable Insights: Robi VC MOU base.txt","Voice MFS May 23 Phase 2 - Video Views","2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,8874,9402,"7-day click or 1-day view",1.0594996619337,ThruPlay,6937,2.38,0.000343087790111,,1,,1,2.38,,,,,6937,,,,,0.25313763,active,,7790,,0.00030552,,2023-05-09,2023-05-09,"2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",0,,73.782174005531,0.73675814,0.79536269,0.84599021,0.76217826,
2023-05-09,55-64,"Core Audience: Holiday Maker","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,5,5,"7-day click or 1-day view",1,ThruPlay,2,0,,,,,,,,,,,2,,,,,0,active,,2,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,40,0.4,0.4,0.4,0.4,
2023-05-09,65+,"Actionable Insights: AI-Comp-Dual-Khulna","Winback - Reach","2304124461_P01|4800019261|||Reach|_$357.00_CPR- $0.3_198,333_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 3_Apr 9-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,240,342,"7-day click or 1-day view",1.425,Reach,240,0.03,0.125,,,,,,,,,,6,,,,,0.0877193,active,,26,,0.00115385,,2023-05-09,2023-05-09,"2304124461_P01|4800019261|||Reach|_$357.00_CPR- $0.3_198,333_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 3_Apr 9-Jun 30_All FB",0,,70.175438596491,0.01461988,0.02923977,0.0994152,0.01754386,
2023-05-09,55-64,"Actionable Insights: AI-Comp-Dual-Khulna","Winback - Reach","2304124461_P01|4800019261|||Reach|_$357.00_CPR- $0.3_198,333_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 3_Apr 9-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,416,523,"7-day click or 1-day view",1.2572115384615,Reach,416,0.03,0.072115384615385,,,,,,,,,,7,,,,,0.05736138,active,,88,,0.00034091,,2023-05-09,2023-05-09,"2304124461_P01|4800019261|||Reach|_$357.00_CPR- $0.3_198,333_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 3_Apr 9-Jun 30_All FB",0,,79.541108986616,0.01338432,0.05736138,0.20076482,0.02676864,
2023-05-09,45-54,"Core Audience: Import & Export","Hajj (Dynamic) - Reach","2304124574_P01|4800019308|||Reach|_$500.00_CPR- $0.4_250,000_freq 5_CLM_INTERNATIONAL ROAMING _AlwaysOn_Reach_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,16,16,"7-day click or 1-day view",1,Reach,16,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||Reach|_$500.00_CPR- $0.4_250,000_freq 5_CLM_INTERNATIONAL ROAMING _AlwaysOn_Reach_Apr 13-Jun 30_All FB",0,,100,,,,,
2023-05-09,65+,"Core Audience: Import & Export","Hajj (Dynamic) - Reach","2304124574_P01|4800019308|||Reach|_$500.00_CPR- $0.4_250,000_freq 5_CLM_INTERNATIONAL ROAMING _AlwaysOn_Reach_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,2,2,"7-day click or 1-day view",1,Reach,2,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||Reach|_$500.00_CPR- $0.4_250,000_freq 5_CLM_INTERNATIONAL ROAMING _AlwaysOn_Reach_Apr 13-Jun 30_All FB",0,,100,,,,,
2023-05-09,55-64,"Core Audience: Import & Export","Hajj (Dynamic) - Reach","2304124574_P01|4800019308|||Reach|_$500.00_CPR- $0.4_250,000_freq 5_CLM_INTERNATIONAL ROAMING _AlwaysOn_Reach_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,2,2,"7-day click or 1-day view",1,Reach,2,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||Reach|_$500.00_CPR- $0.4_250,000_freq 5_CLM_INTERNATIONAL ROAMING _AlwaysOn_Reach_Apr 13-Jun 30_All FB",0,,100,,,,,
2023-05-09,65+,"Core Audience: International Trip Enthusiast","Roaming Combo Offer - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,13,19,"7-day click or 1-day view",1.4615384615385,,,0,,,,,,,,,,,3,,,,,0,active,,12,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0.15789474,0.42105263,0.63157895,0.21052632,
2023-05-09,65+,"Core Audience: Holiday Maker","Roaming Combo Offer - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,10,10,"7-day click or 1-day view",1,,,0,,,,,,,,,,,5,,,,,0,active,,7,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0.5,0.5,0.7,0.5,
2023-05-09,18-24,"Core Audience: Import & Export","Roaming Combo Offer - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,57,68,"7-day click or 1-day view",1.1929824561404,,,0,,,,,,,,,,,9,,,,,0,active,,45,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0.13235294,0.39705882,0.60294118,0.19117647,
2023-05-09,35-44,"Core Audience: Business Executives","Hajj (Dynamic) - Engagement","2304124574_P01|4800019308|||_Engagement_$395.00_CPR- $0.03_13,167_CLM_INTERNATIONAL ROAMING _AlwaysOn_Engagement_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,4890,4890,"7-day click or 1-day view",1,"Post engagement",3065,0.58,0.00018923327895595,,,,,,,,,,2520,,,,,0.11860941,active,,3065,,0.00018923,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Engagement_$395.00_CPR- $0.03_13,167_CLM_INTERNATIONAL ROAMING _AlwaysOn_Engagement_Apr 13-Jun 30_All FB",0,,62.678936605317,0.51697342,0.56666667,0.65603272,0.53496933,
2023-05-09,25-34,"Core Audience: Import & Export","Roaming Combo Offer - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,39,46,"7-day click or 1-day view",1.1794871794872,,,0,,,,,,,,,,,10,,,,,0,active,,33,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0.2173913,0.43478261,0.7173913,0.2826087,
2023-05-09,35-44,"Core Audience: Import & Export","Roaming Combo Offer - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,23,25,"7-day click or 1-day view",1.0869565217391,,,0,,,,,,,,,,,5,,,,,0,active,,19,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0.2,0.48,0.68,0.2,
2023-05-09,55-64,"Core Audience: Import & Export","Roaming Combo Offer - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,11,11,"7-day click or 1-day view",1,,,0.01,,,,,,,,,,,6,,,,,0.90909091,active,,7,,0.00142857,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",0,,,0.45454545,0.54545455,0.63636364,0.54545455,
2023-05-09,35-44,"Core Audience: Holiday Maker","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,17,17,"7-day click or 1-day view",1,ThruPlay,11,0,,,,,,,,,,,11,,,,,0,active,,13,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,64.705882352941,0.64705882,0.70588235,0.76470588,0.64705882,
2023-05-09,45-54,"Core Audience: Holiday Maker","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,5,5,"7-day click or 1-day view",1,ThruPlay,4,0,,,,,,,,,,,4,,,,,0,active,,4,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,80,0.8,0.8,0.8,0.8,
2023-05-09,25-34,"BI Base: Rajshahi - 51-100.txt",148TK+196TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,21,36,"7-day click or 1-day view",1.7142857142857,"Mobile app purchases",1,0,,,1,1,,0,,,,,1,,,,,0,active,,6,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",1,,2.7777777777778,0.02777778,0.16666667,0.16666667,0.05555556,
2023-05-09,65+,"Core Audience: Holiday Maker","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,ThruPlay,1,0,,,,,,,,,,,1,,,,,0,active,,1,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,25-34,"Core Audience: International Trip Enthusiast","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,11,15,"7-day click or 1-day view",1.3636363636364,ThruPlay,10,0,,,,,,,,,,,10,,,,,0,active,,12,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,66.666666666667,0.66666667,0.8,0.8,0.8,
2023-05-09,35-44,"Core Audience: International Trip Enthusiast","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,8,8,"7-day click or 1-day view",1,ThruPlay,8,0,,,,,,,,,,,8,,,,,0,active,,8,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,18-24,"Core Audience: International Trip Enthusiast","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,7,8,"7-day click or 1-day view",1.1428571428571,ThruPlay,6,0.02,0.0033333333333333,,,,,,,,,,6,,,,,2.5,active,,7,,0.00285714,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,75,0.75,0.875,0.875,0.875,
2023-05-09,65+,"Custom Audience: 30 Days Purchaser  Exlude 15 Days Purchaser","EasyPlan OVC_ARPU_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$140.00_CPR- $0.03_4,667_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 10_15 Days non-purchaser _ARPU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,108,146,"7-day click or 1-day view",1.3518518518519,"Mobile app purchases",3,0.01,,,3,3,,0.00333333,,,,,10,,,,,0.06849315,active,1,49,,0.00020408,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$140.00_CPR- $0.03_4,667_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 10_15 Days non-purchaser _ARPU_May 1-May 31_All FB",2,,2.0547945205479,0.06849315,0.13013699,0.28767123,0.0890411,
2023-05-09,45-54,"Core Audience: International Trip Enthusiast","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,3,3,"7-day click or 1-day view",1,ThruPlay,3,0,,,,,,,,,,,3,,,,,0,active,,3,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,65+,"Core Audience: International Trip Enthusiast","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,ThruPlay,1,0,,,,,,,,,,,1,,,,,0,active,,1,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,55-64,"Core Audience: International Trip Enthusiast","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,ThruPlay,1,0,,,,,,,,,,,1,,,,,0,active,,1,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,25-34,"Core Audience: Import & Export","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,4,6,"7-day click or 1-day view",1.5,ThruPlay,6,0.01,0.0016666666666667,,,,,,,,,,6,,,,,1.66666667,active,,6,,0.00166667,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,55-64,"Core Audience: Import & Export","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,2,2,"7-day click or 1-day view",1,ThruPlay,2,0,,,,,,,,,,,2,,,,,0,active,,2,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,65+,"BI Base: Rajshahi - 51-100.txt",148TK+196TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",0,,,,,,,
2023-05-09,55-64,"BI Base: Rajshahi - 51-100.txt",148TK+196TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,2,"7-day click or 1-day view",2,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",0,,,,,,,
2023-05-09,45-54,"BI Base: Rajshahi - 51-100.txt",148TK+196TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,3,4,"7-day click or 1-day view",1.3333333333333,,,0,,,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",0,,,,,,,
2023-05-09,45-54,"Core Audience: Import & Export","Roaming Combo Offer -Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1,1,"7-day click or 1-day view",1,ThruPlay,1,0,,,,,,,,,,,1,,,,,0,active,,1,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",0,,100,1,1,1,1,
2023-05-09,55-64,"Actionable Insights: Robi VC MOU base.txt","Voice MFS May 23 Phase 2 - Video Views","2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1240,1266,"7-day click or 1-day view",1.0209677419355,ThruPlay,873,0.24,0.00027491408934708,,,,,,,,,,873,,,,,0.18957346,active,,1041,,0.00023055,,2023-05-09,2023-05-09,"2305125312_P01|4800019366|||_Video Views_$1,315.00_CPR- $0.003_438,333_Voice_MFS Cashback_0.5mn_May'23_Video Views 1_Phase 2_May 8-May 15_All FB",0,,68.957345971564,0.6864139,0.76382306,0.85466035,0.71879937,
